0,1
37.167958427951525,17.913478652567406
36.826292425685985,19.099003457465923
34.26685018644395,21.729819978461467
37.565992216216095,17.176334493381603
34.50644419131958,21.362066016823043
36.619039603553205,18.875071014312336
37.70901741522369,17.601302663895435
36.30746076778942,19.859293128516754
34.69200707042537,21.024623067556835
37.60075389379333,17.384769058057806
36.463461518384065,19.687601161766647
36.80531789552767,18.433156362973374
37.77521058418937,17.486197364881797
36.930384150629465,18.346869029460912
34.58080593804231,21.099726281821702
37.062726054288504,18.470940612274607
33.715866716566985,22.68408829593228
34.32979501774651,21.619809485287707
34.60277959721442,20.89624849025671
34.586759665389174,21.22943992317683
36.875860368676925,18.964690072017746
37.377202295650406,17.652424855790468
34.773029665042124,20.783753108201605
37.24914719708102,17.76582686262978
34.76768676643845,20.773632307996795
37.09873069790837,18.6352966600128
35.262393669527754,19.972504268581055
34.183801580206854,21.874515502923927
35.37972749214529,20.978570151403126
37.73833506037788,17.378228382395132
34.25992533448705,21.723294699642416
34.07960423902054,22.20231270550711
36.25217574171215,20.15914569513773
37.612592918349264,17.718730919766724
36.24683165052923,19.94602779478758
38.35455481936929,16.54457139392661
34.052264242501195,22.008184483657327
35.7782678318732,20.832207063011957
33.715374524973,22.532838408113843
37.221962667200614,18.37383857239063
34.86589166092138,20.693097489392
36.98077601229492,18.754412256021553
35.227572143187,20.224985764038404
37.40108823957222,18.08391947850889
36.58938376974288,19.48873640896147
34.331154958873874,21.691186371533277
36.33935567455545,19.77919543608659
33.24868154363269,23.351936662797264
36.71591743599086,18.725821860299874
37.69073456590199,17.470544800121154
36.60687045205495,19.269600155339504
37.2758230536522,18.33881419489021
37.45657399561442,17.90844552608975
37.52667714522887,17.40707318528075
35.927156098015836,19.93649262061105
35.366197386759,19.915516973614032
33.97091111834993,22.419396211881256
37.372390757043334,17.98845250238934
36.350905647507574,19.15848375124191
36.943433495596246,18.818145046462746
34.662731677526175,21.212598744126705
37.656818473895214,17.061232373526455
33.61655005867271,22.901557037674756
37.14687422047312,18.22917512762247
37.84557364572836,17.448661050128706
37.4125499422887,17.863486878587256
37.64164430986224,17.71200923785415
33.88503361294416,22.456161974909072
